"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 vehicles available","Margin of Error!!Total:!!3 vehicles available","Estimate!!Total:!!4 or more vehicles available","Margin of Error!!Total:!!4 or more vehicles available","Estimate!!Total:!!1-person household:","Margin of Error!!Total:!!1-person household:","Estimate!!Total:!!1-person household:!!No vehicle available","Margin of Error!!Total:!!1-person household:!!No vehicle available","Estimate!!Total:!!1-person household:!!1 vehicle available","Margin of Error!!Total:!!1-person household:!!1 vehicle available","Estimate!!Total:!!1-person household:!!2 vehicles available","Margin of Error!!Total:!!1-person household:!!2 vehicles available","Estimate!!Total:!!1-person household:!!3 vehicles available","Margin of Error!!Total:!!1-person household:!!3 vehicles available","Estimate!!Total:!!1-person household:!!4 or more vehicles available","Margin of Error!!Total:!!1-person household:!!4 or more vehicles available","Estimate!!Total:!!2-person household:","Margin of Error!!Total:!!2-person household:","Estimate!!Total:!!2-person household:!!No vehicle available","Margin of Error!!Total:!!2-person household:!!No vehicle available","Estimate!!Total:!!2-person household:!!1 vehicle available","Margin of Error!!Total:!!2-person household:!!1 vehicle available","Estimate!!Total:!!2-person household:!!2 vehicles available","Margin of Error!!Total:!!2-person household:!!2 vehicles available","Estimate!!Total:!!2-person household:!!3 vehicles available","Margin of Error!!Total:!!2-person household:!!3 vehicles available","Estimate!!Total:!!2-person household:!!4 or more vehicles available","Margin of Error!!Total:!!2-person household:!!4 or more vehicles available","Estimate!!Total:!!3-person household:","Margin of Error!!Total:!!3-person household:","Estimate!!Total:!!3-person household:!!No vehicle available","Margin of Error!!Total:!!3-person household:!!No vehicle available","Estimate!!Total:!!3-person household:!!1 vehicle available","Margin of Error!!Total:!!3-person household:!!1 vehicle available","Estimate!!Total:!!3-person household:!!2 vehicles available","Margin of Error!!Total:!!3-person household:!!2 vehicles available","Estimate!!Total:!!3-person household:!!3 vehicles available","Margin of Error!!Total:!!3-person household:!!3 vehicles available","Estimate!!Total:!!3-person household:!!4 or more vehicles available","Margin of Error!!Total:!!3-person household:!!4 or more vehicles available","Estimate!!Total:!!4-or-more-person household:","Margin of Error!!Total:!!4-or-more-person household:","Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!No vehicle available","Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!1 vehicle available","Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!2 vehicles available","Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!3 vehicles available","Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!4 or more vehicles available"
"0500000US53067","Thurston County, Washington","112909","1988","4953","1133","33075","2585","40752","2715","22068","2241","12061","1675","29114","2371","3342","953","18514","1929","4880","1007","1842","868","536","399","42810","2398","1376","587","8932","1596","21536","2079","8012","1496","2954","885","15194","2045","75","95","2674","1141","5667","1382","3966","822","2812","717","25791","2308","160","261","2955","1222","8669","1521","8248","1636","5759","1170"
"0500000US53073","Whatcom County, Washington","88794","2439","4693","1227","26949","2278","31392","3083","17617","1961","8143","1456","21379","2393","2815","848","14993","1936","2520","757","915","379","136","134","35530","2671","1155","719","8431","1557","17544","2216","6533","1446","1867","708","14180","1931","515","454","1908","911","5321","1288","4515","1138","1921","869","17705","2086","208","304","1617","884","6007","1559","5654","1225","4219","1284"
"0500000US53077","Yakima County, Washington","83992","1666","4327","1191","20726","2158","29242","2369","16642","2037","13055","1556","18742","1907","3065","1116","10967","1679","3277","1108","856","593","577","332","24920","2065","688","530","4193","1104","11781","1616","5873","1214","2385","688","13796","2048","218","220","2042","935","5309","1335","3768","916","2459","801","26534","2116","356","272","3524","1100","8875","1583","6145","1382","7634","1419"
"0500000US54003","Berkeley County, West Virginia","46395","1509","2103","794","12069","1750","19336","2449","9040","1727","3847","1212","12410","1803","1256","555","8123","1472","2151","808","842","698","38","66","15560","1740","377","269","1686","629","8794","1768","3561","1177","1142","613","6457","1375","171","276","825","626","3145","1091","1440","757","876","485","11968","1896","299","394","1435","885","5246","1382","3197","1041","1791","868"
"0500000US54011","Cabell County, West Virginia","38040","1440","4975","1150","15420","1979","12337","1559","3568","937","1740","694","14226","1643","3201","950","8526","1438","2099","783","61","77","339","433","12513","1788","958","455","4127","1223","6274","1328","953","548","201","171","5258","1191","284","223","1415","726","1750","657","1350","526","459","434","6043","1178","532","418","1352","683","2214","646","1204","645","741","385"
"0500000US54033","Harrison County, West Virginia","25905","1348","1787","730","8352","1256","9474","1444","4223","964","2069","603","6769","1132","1254","701","4560","934","792","442","89","144","74","125","10413","1298","336","235","2446","738","5360","1029","1966","653","305","244","4408","1007","197","250","753","423","1598","600","1185","575","675","379","4315","857","0","207","593","398","1724","591","983","529","1015","415"
"0500000US54039","Kanawha County, West Virginia","78384","2302","10772","2019","29149","2239","27238","2441","7786","1374","3439","1051","26276","2355","5831","1160","17144","1917","2597","923","353","265","351","289","27765","2369","2630","1111","6485","1155","14051","1849","3645","1007","954","600","11911","1931","1131","948","3283","1047","4602","1061","1913","668","982","465","12432","1832","1180","1008","2237","970","5988","1317","1875","637","1152","517"
"0500000US54061","Monongalia County, West Virginia","40401","1394","3628","1150","15343","1589","14917","1650","4995","1005","1518","542","11617","1689","1777","779","8655","1353","591","368","488","427","106","129","16531","1775","1301","719","4183","1072","9604","1425","1123","363","320","224","5404","1114","390","357","1197","525","1763","609","1757","724","297","249","6849","1084","160","159","1308","734","2959","770","1627","627","795","422"
"0500000US54081","Raleigh County, West Virginia","31331","1288","3500","932","9760","1681","12606","1768","3328","929","2137","1055","8994","1530","2632","824","4918","1316","922","541","120","135","402","390","11752","1473","582","337","2979","982","6426","1239","1213","555","552","504","4469","1309","286","292","1299","833","2370","1020","404","268","110","145","6116","1400","0","207","564","361","2888","974","1591","745","1073","793"
"0500000US54107","Wood County, West Virginia","34182","1286","4033","1067","11133","1332","12745","1453","4402","1160","1869","686","11115","1427","2454","920","6682","1009","1530","548","385","526","64","108","12554","1529","598","316","2749","748","6634","1208","1727","685","846","461","5128","938","547","417","888","397","2356","736","1001","437","336","270","5385","920","434","346","814","444","2225","635","1289","489","623","325"
"0500000US55009","Brown County, Wisconsin","107385","1227","6290","1380","32560","2243","46006","3119","14599","2157","7930","1236","29865","2428","5097","1312","20817","1873","3444","857","432","423","75","91","41222","2604","857","463","7588","1432","25952","2443","4579","1221","2246","580","16072","1991","274","259","2245","807","7152","1379","4455","1044","1946","865","20226","1938","62","103","1910","920","9458","1346","5133","1197","3663","863"
"0500000US55025","Dane County, Wisconsin","229760","1902","17935","2215","84821","3713","92596","3517","23674","1849","10734","1405","72369","3076","11534","1686","53534","3256","6409","1338","615","271","277","192","85523","3876","3677","1235","19403","2334","52185","3263","7700","1211","2558","757","30495","2462","1509","659","6275","1311","13427","1668","7407","1382","1877","545","41373","2742","1215","779","5609","1411","20575","2009","7952","1255","6022","1073"
"0500000US55027","Dodge County, Wisconsin","35104","947","1290","420","11290","1209","13958","1362","6126","741","2440","516","10040","1121","778","323","7236","1037","1658","398","206","126","162","125","13264","1157","321","221","2688","707","6997","771","2761","508","497","198","5298","1052","146","191","909","504","2243","727","1437","456","563","309","6502","856","45","59","457","327","3060","688","1722","388","1218","327"
"0500000US55035","Eau Claire County, Wisconsin","41385","1260","1684","524","13788","1817","16834","1685","6318","1274","2761","650","12332","1660","1223","472","9993","1632","964","403","116","98","36","47","16766","1419","235","187","2743","894","10402","1357","2706","753","680","290","4500","958","45","57","412","277","2021","606","1603","611","419","258","7787","1354","181","167","640","428","3447","874","1893","684","1626","546"
"0500000US55039","Fond du Lac County, Wisconsin","42604","1050","2784","740","12063","1458","16848","1380","7226","984","3683","721","13833","1562","1858","529","9234","1473","2200","665","531","265","10","18","16432","1482","632","475","1965","476","9576","1187","2994","715","1265","486","5393","910","107","129","460","338","2018","560","1943","655","865","411","6946","1010","187","229","404","291","3054","750","1758","514","1543","420"
"0500000US55055","Jefferson County, Wisconsin","32783","1218","1770","707","8675","1133","13220","1279","6464","926","2654","609","8159","1051","982","540","5151","835","1488","545","340","192","198","189","12354","1238","463","302","2257","768","5993","817","2984","753","657","255","5069","973","258","338","579","354","2256","682","1433","497","543","224","7201","994","67","84","688","472","3483","719","1707","556","1256","418"
"0500000US55059","Kenosha County, Wisconsin","64187","1921","3308","898","21513","1874","24784","2147","9871","1201","4711","1158","19470","1761","2896","828","13359","1687","2243","812","606","343","366","288","22201","1924","148","161","5382","1163","12238","1383","3234","820","1199","500","9266","1481","55","85","1428","590","3884","996","3210","731","689","338","13250","1552","209","187","1344","615","6419","1211","2821","819","2457","785"
"0500000US55063","La Crosse County, Wisconsin","48175","1115","3239","939","16029","1704","18447","1726","7371","1133","3089","884","15538","1449","2340","788","11572","1367","1298","388","194","170","134","154","18696","1485","384","259","3236","857","11344","1333","2581","648","1151","618","6218","1065","0","153","795","464","2412","719","2286","624","725","341","7723","1072","515","428","426","251","3393","659","2310","714","1079","603"
"0500000US55071","Manitowoc County, Wisconsin","33831","769","2414","795","10083","1384","12873","1011","5694","766","2767","534","11215","1286","1710","694","6721","1152","2498","776","213","126","73","53","12656","916","300","278","2435","681","6834","807","2257","425","830","336","4160","775","305","289","690","413","1004","310","1450","435","711","235","5800","824","99","144","237","240","2537","627","1774","514","1153","335"
"0500000US55073","Marathon County, Wisconsin","54765","1202","3152","831","13802","1383","22904","1569","9911","1257","4996","828","14453","1459","2072","722","9437","1307","2347","559","418","244","179","161","21600","1520","868","650","2625","619","13015","1245","3936","642","1156","398","7691","1031","56","65","670","340","3122","753","2709","691","1134","411","11021","1177","156","115","1070","633","4420","807","2848","659","2527","538"
"0500000US55079","Milwaukee County, Wisconsin","383665","3473","49594","3110","158703","4663","129178","4355","33824","2769","12366","1741","138123","4849","33112","2806","90946","3854","10849","1692","2584","900","632","359","122443","4939","9297","1633","37190","2335","65798","3418","8482","1448","1676","594","52659","3113","4057","1070","15232","2141","20240","2077","10643","1512","2487","776","70440","3615","3128","780","15335","2172","32291","2435","12115","1802","7571","1600"
"0500000US55087","Outagamie County, Wisconsin","74974","1091","3266","806","23652","2023","32012","2050","11369","1022","4675","857","23250","1757","2643","758","17362","1849","2826","998","375","248","44","61","25728","1678","393","228","3563","778","16968","1632","3756","664","1048","409","10671","1277","200","167","1711","686","4369","866","3139","591","1252","567","15325","1396","30","38","1016","398","7849","1092","4099","761","2331","593"
"0500000US55089","Ozaukee County, Wisconsin","35795","961","1465","579","9515","1228","17372","1273","5430","941","2013","526","8431","1109","913","446","6418","1007","833","342","163","157","104","102","15561","1303","397","335","1985","693","10725","1071","2068","568","386","256","4436","779","0","153","521","420","2045","638","1645","462","225","175","7367","832","155","191","591","371","3769","713","1554","609","1298","493"
"0500000US55097","Portage County, Wisconsin","29063","733","2190","678","9731","1134","10785","974","4192","699","2165","478","9023","969","1760","559","6288","927","492","183","227","127","256","277","11525","1055","388","296","2072","567","6712","865","1822","381","531","232","3364","707","36","59","939","506","915","494","954","309","520","214","5151","824","6","11","432","372","2666","557","1189","445","858","275"
"0500000US55101","Racine County, Wisconsin","78905","1384","6297","1275","24330","1817","29903","2021","11857","1636","6518","1232","22433","2211","4139","1242","14455","1632","2954","854","691","430","194","187","28623","2378","1069","465","5810","1389","15170","1678","5019","1065","1555","668","11139","1877","724","533","1981","935","4606","1134","2882","820","946","421","16710","1867","365","250","2084","733","7173","1216","3265","985","3823","986"
"0500000US55105","Rock County, Wisconsin","65316","1200","3375","842","21606","1842","25625","1754","10373","1321","4337","1011","19709","1851","2540","789","14169","1725","2173","691","409","230","418","449","23022","1889","703","407","4277","1024","13486","1503","3771","877","785","327","9271","1356","85","139","1700","690","3599","828","2947","811","940","481","13314","1382","47","59","1460","630","6367","1126","3246","750","2194","679"
"0500000US55109","St. Croix County, Wisconsin","34731","1011","1278","544","8065","1316","15126","1350","6501","995","3761","829","8304","1118","757","449","5477","1088","1645","519","219","207","206","168","13507","1353","261","237","1919","737","7932","1052","2239","502","1156","481","5111","973","138","152","423","302","1966","655","1923","587","661","351","7809","1140","122","159","246","248","3583","815","2120","617","1738","706"
"0500000US55117","Sheboygan County, Wisconsin","48691","930","2920","662","15937","1483","20619","1560","6161","1030","3054","607","15720","1576","2232","637","10468","1295","2532","768","340","259","148","135","19754","1644","349","257","4427","990","11512","1132","2732","783","734","309","5099","943","0","153","677","446","2318","720","1470","513","634","281","8118","1139","339","291","365","260","4257","843","1619","448","1538","489"
"0500000US55127","Walworth County, Wisconsin","42799","1177","2074","589","12379","1403","17175","1468","7993","1295","3178","791","12358","1348","1606","502","8508","1152","1641","666","372","229","231","216","17153","1613","455","321","2853","741","10065","1261","3141","887","639","234","4859","1070","13","21","502","375","1890","644","2010","687","444","223","8429","960","0","153","516","322","3579","682","2470","577","1864","694"
"0500000US55131","Washington County, Wisconsin","55256","992","2317","861","15338","1533","23419","1556","9751","1123","4431","776","13709","1552","1386","448","9745","1396","2013","766","184","155","381","206","22428","1706","845","753","3642","957","13163","1314","3935","958","843","338","7234","1130","55","94","1031","537","2466","583","2552","766","1130","441","11885","1225","31","50","920","570","5777","1062","3080","786","2077","620"
"0500000US55133","Waukesha County, Wisconsin","160635","1655","6134","1340","43669","2742","74170","3391","26317","2193","10345","1432","42988","2587","4866","1188","30933","2366","5837","1113","591","258","761","571","62045","2739","821","499","8371","1226","40900","2656","9392","1493","2561","648","20472","2022","167","179","2099","625","9224","1542","7276","1212","1706","463","35130","1962","280","220","2266","975","18209","1618","9058","1432","5317","1020"
"0500000US55139","Winnebago County, Wisconsin","71238","1399","4674","1026","24761","1805","28717","2054","9369","1224","3717","863","24012","1818","3385","884","17543","1782","2308","593","639","299","137","143","25414","2139","483","226","4580","854","15558","1714","3961","761","832","354","8653","1334","110","182","1289","534","4161","1091","2257","621","836","394","13159","1617","696","572","1349","679","6690","1528","2512","641","1912","575"
"0500000US55141","Wood County, Wisconsin","32684","1008","1755","588","10641","1158","13265","1177","4377","800","2646","599","10748","1202","1540","548","6596","928","2304","604","219","92","89","88","12577","1305","87","78","2187","788","7130","1027","2137","554","1036","397","3785","772","100","145","1052","560","1177","473","928","384","528","237","5574","886","28","36","806","457","2654","674","1093","369","993","322"
"0500000US56021","Laramie County, Wyoming","41739","990","2743","915","10704","1410","15254","1656","8209","1268","4829","1116","12631","1612","2401","903","7148","1305","2558","936","407","293","117","196","13774","1483","277","246","1811","621","7067","1101","3789","959","830","383","6806","1242","0","207","709","385","3139","963","1713","639","1245","630","8528","1561","65","108","1036","636","2490","932","2300","857","2637","856"
