Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
5/1/2021,13013,17,Barrow ,GA,6,4971,4971,7.2,4960,8,2487,23.5,48.6,5991,7.2,5991,8.7,5959,9.6,2674,25.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,13033,17,Burke ,GA,19.6,4396,4396,23.6,4389,26.4,1908,53.4,48.6,5849,26.1,5848,31.4,5823,35,2194,61.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,16051,17,Jefferson ,ID,19.3,5758,5758,24.7,5758,29.1,2308,66.8,98,7337,24.6,7337,31.5,7336,37,2512,72.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,28063,17,Jefferson ,MS,32.1,2245,2245,37.9,2242,41.2,811,66.7,98.6,2845,40.7,2845,48,2834,52.1,924,76,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
5/1/2021,6063,17,Plumas ,CA,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/1/2021,13237,17,Putnam ,GA,3.3,731,731,3.8,731,4.1,425,7.7,48.6,1062,4.8,1062,5.5,1060,6,593,10.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,48507,17,Zavala ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,19053,17,Decatur ,IA,25.8,2031,2031,30.3,2029,33.2,1066,66.6,97.4,2353,29.9,2353,35.1,2347,38.4,1138,71.1,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,40067,17,Jefferson ,OK,26.5,1589,1589,31.5,1585,34.8,798,62,93.1,1852,30.9,1852,36.7,1846,40.6,900,69.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,22111,17,Union Parish,LA,24.5,5410,5410,28.4,5401,31.1,2746,58.9,95.2,6252,28.3,6252,32.8,6226,35.9,2876,61.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,42097,17,Northumberland ,PA,31,28120,28119,35.4,28073,38.4,13122,66.3,92.4,35624,39.2,35623,44.9,35469,48.5,15217,76.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,72137,17,Toa Baja Municipio,PR,23,17051,17049,25.7,17033,27.9,6581,52.1,96,24795,33.4,24785,37.4,24453,40.1,7553,59.8,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,17081,17,Jefferson ,IL,23.6,8908,8907,27.8,8886,30.3,4336,59.1,97.5,11516,30.6,11512,36,11458,39.1,5368,73.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,5147,17,Woodruff ,AR,30,1899,1899,35,1899,38.2,935,63.3,89,2409,38.1,2409,44.4,2400,48.3,1084,73.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,51197,17,Wythe ,VA,13.1,3758,3758,15,3751,16.3,1640,25.8,50,5383,18.8,5383,21.5,5312,23.1,2222,35,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,51181,17,Surry ,VA,22.7,1456,1456,25.4,1455,27.2,688,44.9,50,1832,28.5,1832,31.9,1823,34,775,50.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,12099,17,Palm Beach ,FL,31.5,471056,471033,35.9,469510,38.7,256762,70.4,98.8,664270,44.4,664042,50.6,657993,54.2,301567,82.7,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,54045,17,Logan ,WV,22.4,7185,7172,25.9,7143,28.1,3012,44.7,53.5,8966,28,8947,32.3,8812,34.6,3490,51.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,46043,17,Douglas ,SD,25.5,746,746,30.9,741,34.3,393,56,80.4,,0,,0,,0,,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,34007,17,Camden ,NJ,33.5,169864,169858,39.4,168815,43,52915,64.9,90.8,233142,46,233131,54,230170,58.7,63634,78,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,17107,17,Logan ,IL,27.7,7923,7923,31.6,7889,34.1,3578,67.1,97.5,10336,36.1,10334,41.3,10233,44.3,4422,82.9,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,35051,17,Sierra ,NM,31,3346,3346,34.8,3345,36.8,1955,48.4,76.1,,0,,0,,0,,0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
5/1/2021,42027,17,Centre ,PA,32.1,52206,52203,35.5,51933,37.5,18519,76.7,92.4,73213,45.1,73208,49.9,72146,52.2,21290,88.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,41043,17,Linn ,OR,25.2,32651,32651,29.5,32542,32.3,15932,64.4,97.4,44515,34.3,44515,40.2,44006,43.6,17653,71.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,28163,17,Yazoo ,MS,20.7,6137,6137,23.9,6123,26,2364,62.1,98.6,7342,24.7,7342,28.5,7317,31.1,2644,69.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,40101,17,Muskogee ,OK,27.2,18463,18463,32.4,18328,35.7,7836,67.6,93.1,23451,34.5,23450,41.1,23230,45.2,9181,79.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,48383,17,Reagan ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/1/2021,13233,17,Polk ,GA,2.8,1179,1179,3.3,1168,3.7,246,3.7,48.6,1619,3.8,1619,4.5,1579,5,293,4.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
5/1/2021,5145,17,White ,AR,21.8,17186,17186,25.6,17109,28.2,8170,61.9,89,22850,29,22846,34.1,22649,37.4,9210,69.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,72011,17,Anasco Municipio,PR,23.1,6031,6030,25.8,6026,28.1,2374,53.4,96,8348,31.9,8344,35.8,8279,38.6,2672,60.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,51111,17,Lunenburg ,VA,22.5,2742,2742,25.6,2738,27.7,1311,47.4,50,3379,27.7,3379,31.6,3367,34,1513,54.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,22097,17,St. Landry Parish,LA,20,16451,16451,24.3,16356,27.1,7137,52.3,95.2,19668,23.9,19666,29.1,19516,32.3,7987,58.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,44007,17,Providence ,RI,32.2,205493,205492,37.1,204756,40.3,78032,78.2,94.7,290103,45.4,290078,52.4,286019,56.3,82152,82.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
5/1/2021,48423,17,Smith ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/1/2021,48117,17,Deaf Smith ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,24031,17,Montgomery ,MD,42,441404,441398,49.5,437066,54.1,140820,83.5,98.8,623499,59.3,623470,69.9,608495,75.3,154359,91.5,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,29017,17,Bollinger ,MO,18.5,2243,2243,21.4,2242,23.4,1195,46.8,90.7,2842,23.4,2842,27.2,2830,29.6,1357,53.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,37067,17,Forsyth ,NC,33.8,129138,129095,39.6,127688,43.2,44677,71.2,96.4,161040,42.1,160977,49.4,158072,53.5,50837,81.1,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,29035,17,Carter ,MO,17,1019,1019,20,1019,22.1,574,45.9,90.7,1301,21.7,1301,25.6,1299,28.2,657,52.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,19045,17,Clinton ,IA,30.1,13981,13981,35.4,13959,38.9,6790,73.4,97.4,18125,39,18124,45.9,18030,50.2,7523,81.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,13171,17,Lamar ,GA,3.9,736,736,4.5,735,4.9,426,12.8,48.6,927,4.9,927,5.6,925,6.1,502,15.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
5/1/2021,13157,17,Jackson ,GA,11.4,8294,8292,13.6,8254,15.1,4208,39.3,48.6,10309,14.1,10303,16.9,10220,18.8,4619,43.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,5149,17,Yell ,AR,22.9,4885,4885,27.1,4866,30.1,2046,53,89,5726,26.8,5726,31.8,5674,35.1,2099,54.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,29053,17,Cooper ,MO,24.5,4347,4347,28.5,4336,31.2,1975,60.8,90.7,5342,30.2,5342,35.1,5296,38.1,2188,67.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,UNK,17,Unknown ,OK,0,84280,84270,0,83766,0,22916,0,93.1,112899,0,112870,0,112064,0,30390,0,,,,,
5/1/2021,19117,17,Lucas ,IA,27.5,2362,2362,32.4,2361,35.6,1184,61.6,97.4,2908,33.8,2908,39.9,2903,43.7,1293,67.2,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,54093,17,Tucker ,WV,24.4,1669,1669,26.9,1645,28.2,750,40.9,53.5,1755,25.7,1755,28.3,1728,29.6,777,42.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,29199,17,Scotland ,MO,16.9,826,826,21,825,23.7,442,48.7,90.7,956,19.5,956,24.3,955,27.4,496,54.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,12095,17,Orange ,FL,28.1,391394,391003,32.8,389109,35.8,122633,71.5,98.8,561847,40.3,559337,47,550985,50.7,142243,82.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,48353,17,Nolan ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,16019,17,Bonneville ,ID,25.4,30216,30216,31.8,30215,36.4,11505,71.4,98,38616,32.4,38616,40.7,38614,46.6,12640,78.5,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,18087,17,LaGrange ,IN,14.6,5779,5779,18.5,5772,21.5,2991,54.5,98.5,6702,16.9,6702,21.5,6670,24.9,3177,57.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,48031,17,Blanco ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Low-Mod,,,,
5/1/2021,51051,17,Dickenson ,VA,21.5,3072,3072,24.6,3064,26.6,1460,44.4,50,3910,27.3,3910,31.3,3878,33.7,1726,52.5,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,17149,17,Pike ,IL,24.8,3857,3857,29.1,3849,31.9,2016,60.9,97.5,4512,29,4511,34,4497,37.3,2357,71.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,47113,17,Madison ,TN,30.1,29513,29510,35.3,29280,38.5,12038,70,98.1,33646,34.3,33637,40.3,33319,43.8,12818,74.5,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
5/1/2021,54055,17,Mercer ,WV,26.6,15620,15614,30.9,15523,33.3,6875,52.2,53.5,20217,34.4,20199,40,19930,42.8,8368,63.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
5/1/2021,47143,17,Rhea ,TN,22.1,7337,7337,25.8,7327,28.5,3686,59,98.1,9074,27.4,9073,31.9,9047,35.2,4191,67.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,51157,17,Rappahannock ,VA,15.8,1166,1166,17.6,1164,18.9,599,29.2,50,1550,21,1550,23.4,1539,24.9,707,34.4,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,18085,17,Kosciusko ,IN,21.7,17271,17271,25.8,17251,28.4,8391,61.2,98.5,22402,28.2,22402,33.4,22205,36.6,9143,66.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,30067,17,Park ,MT,34.2,5678,5678,38.5,5659,41.1,2407,61.1,95.8,7645,46,7642,51.8,7568,55,2744,69.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,55113,17,Sawyer ,WI,36.3,6006,6006,41.5,5978,44.7,3290,74.5,97.2,7294,44.1,7293,50.3,7195,53.8,3526,79.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,55125,17,Vilas ,WI,41.4,9189,9189,46.4,9175,49.7,5376,78.1,97.2,10911,49.2,10911,55.1,10868,58.9,5809,84.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,31109,17,Lancaster ,NE,33.7,107631,107626,39.7,107180,43.4,36498,79.5,86.6,148646,46.6,148628,54.9,145414,58.9,37481,81.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,27025,17,Chisago ,MN,28.7,16252,16251,33.7,16211,37.1,7203,80.6,95.4,21978,38.8,21977,45.5,21787,49.8,8074,90.3,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
5/1/2021,30023,17,Deer Lodge ,MT,38.5,3515,3515,42,3472,44,1679,74.9,95.8,3950,43.2,3950,47.2,3897,49.4,1760,78.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,12037,17,Franklin ,FL,26.7,3240,3240,29.8,3240,31.6,2105,71.9,98.8,4075,33.6,4075,37.4,4069,39.7,2283,78,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
5/1/2021,5013,17,Calhoun ,AR,18.6,964,964,21.2,963,22.9,491,43.1,89,1175,22.6,1175,25.8,1170,27.8,543,47.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,18123,17,Perry ,IN,29.8,5717,5717,34.6,5706,37.7,2725,74.9,98.5,7386,38.5,7386,44.6,7340,48.5,2847,78.3,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
5/1/2021,30019,17,Daniels ,MT,27.8,469,469,32.3,469,35.1,239,50,95.8,504,29.8,504,34.7,503,37.6,257,53.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,26099,17,Macomb ,MI,29.1,254639,254638,33.6,253386,36.6,102502,67.3,94.8,347285,39.7,347278,45.9,342535,49.5,115627,75.9,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,12131,17,Walton ,FL,22.9,16940,16940,26.5,16923,28.7,9299,62.1,98.8,23728,32,23726,37.1,23606,40,11474,76.6,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,51159,17,Richmond ,VA,6.1,554,554,6.9,553,7.4,118,6.2,50,674,7.5,674,8.4,671,8.9,140,7.3,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
5/1/2021,36037,17,Genesee ,NY,32.4,18565,18565,37.3,18503,40.5,7789,70.5,97.2,23447,40.9,23447,47.1,23162,50.7,8718,78.9,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,UNK,17,Unknown ,ME,0,24463,24462,0,24438,0,7767,0,95.5,36484,0,36479,0,36347,0,11206,0,,,,,
5/1/2021,5021,17,Clay ,AR,26.3,3827,3827,30.5,3814,33.3,1923,60.4,89,4511,31,4510,36,4488,39.1,2147,67.5,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,5049,17,Fulton ,AR,16.3,2029,2029,18.8,2028,20.6,1046,32.2,89,2564,20.5,2564,23.7,2559,26,1248,38.4,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,51600,17,Fairfax city,VA,3.4,810,810,4.1,804,4.4,243,7,50,1250,5.2,1250,6.3,1242,6.9,294,8.4,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
5/1/2021,12067,17,Lafayette ,FL,17,1433,1433,19.3,1433,21.2,1082,74.4,98.8,2144,25.5,2139,28.8,2137,31.7,1249,85.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,High VC/High SVI
5/1/2021,2188,17,Northwest Arctic Borough,AK,35.5,2707,2707,47.9,2587,53.2,426,76.5,97.7,2979,39.1,2979,52.7,2834,58.3,442,79.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
5/1/2021,48075,17,Childress ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/1/2021,45059,17,Laurens ,SC,21,14191,14190,24.6,14144,26.8,7323,57.7,93.3,17088,25.3,17082,29.6,16972,32.2,8026,63.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,47075,17,Haywood ,TN,23.3,4034,4034,27.2,4027,29.9,1979,58,98.1,5337,30.8,5335,36,5322,39.6,2343,68.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
5/1/2021,27037,17,Dakota ,MN,33.1,141799,141799,39.3,140932,43.4,49144,78,95.4,200032,46.6,200025,55.4,195951,60.3,52998,84.1,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,48505,17,Zapata ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,27063,17,Jackson ,MN,33.3,3283,3282,38.6,3271,42.3,1506,66.2,95.4,3747,38.1,3746,44,3729,48.2,1607,70.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,20017,17,Chase ,KS,30.2,800,800,34.7,798,37.5,375,54.6,93.1,886,33.5,886,38.4,877,41.3,389,56.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,48305,17,Lynn ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,High,,,,
5/1/2021,55089,17,Ozaukee ,WI,42.5,37923,37923,49.1,37522,53.4,15360,84.6,97.2,47721,53.5,47720,61.8,46701,66.5,16375,90.1,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
5/1/2021,13083,17,Dade ,GA,7.2,1157,1157,8.2,1155,8.9,368,11.4,48.6,1589,9.9,1589,11.3,1574,12.1,478,14.8,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
5/1/2021,26019,17,Benzie ,MI,40.4,7176,7176,45.5,7146,48.9,3407,71.2,94.8,8949,50.4,8948,56.7,8840,60.5,3720,77.7,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,30007,17,Broadwater ,MT,21.4,1335,1335,24.5,1333,26.6,788,52.6,95.8,1690,27.1,1690,31,1684,33.6,909,60.6,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
5/1/2021,13247,17,Rockdale ,GA,3.2,2930,2930,3.8,2926,4.2,1435,10.6,48.6,4367,4.8,4367,5.7,4352,6.3,1899,14,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
5/1/2021,51685,17,Manassas Park city,VA,0.6,102,102,0.7,100,0.7,18,1.2,50,138,0.8,138,0.9,136,1,19,1.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
5/1/2021,1093,17,Marion ,AL,18.1,5363,5363,20.8,5359,22.8,2974,46.5,92.1,7104,23.9,7104,27.6,7092,30.1,3582,56.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
5/1/2021,18133,17,Putnam ,IN,24.1,9061,9061,27.5,9045,29.8,4017,62.7,98.5,10362,27.6,10362,31.5,10253,33.8,4158,64.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,21015,17,Boone ,KY,30.5,40694,40692,36.5,40473,40.9,13698,72.9,93.4,56121,42,56118,50.3,55184,55.7,15667,83.3,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
5/1/2021,13135,17,Gwinnett ,GA,12.2,113982,113976,14.6,112844,16.4,34165,34.9,48.6,172463,18.4,172415,22.1,169251,24.6,42905,43.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
5/1/2021,48205,17,Hartley ,TX,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,Mod-High,,,,
5/1/2021,38043,17,Kidder ,ND,21.2,525,525,24.8,524,26.7,286,45.3,95.7,681,27.5,679,32,678,34.6,359,56.9,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
5/1/2021,51027,17,Buchanan ,VA,22,4630,4630,24.7,4617,26.6,1847,38.1,50,5569,26.5,5569,29.8,5526,31.8,2133,44,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
5/1/2021,21163,17,Meade ,KY,21.4,6103,6103,24.9,6088,27.4,2449,58.5,93.4,7749,27.1,7748,31.6,7652,34.4,2705,64.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
5/1/2021,26123,17,Newaygo ,MI,24.1,11822,11822,28.2,11759,30.9,5578,57.6,94.8,14999,30.6,14996,35.7,14843,39,6074,62.7,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
5/1/2021,5107,17,Phillips ,AR,23,4089,4088,27.8,4084,30.9,1880,54.2,89,5206,29.3,5205,35.4,5190,39.3,2191,63.2,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
